58daa1558bbb0b01f18ec1ee,ボスニア料理店,ボスニア料理,bosuniaryouriten
56aa371be4b08b9a8d5734f3,ブルガリア料理店,ブルガリア料理,burugariaryouriten
52960bac3cf9994f4e043ac4,ルーマニア料理店,ルーマニア料理,rumaniaryouriten
52e928d0bcbc57f1066b7e98,タタール料理店,タタール料理,tataruryouriten
52e81612bcbc57f1066b7a05,イギリス料理店,イギリス料理,igirisuryouriten
4bf58dd8d48988d10b941735,ファラフェルレストラン,ファラフェル,faraferuresutoran
4bf58dd8d48988d16e941735,ファーストフード店,ファーストフード,fasutofudoten
4edd64a0c7ddd24ca188df1a,フィッシュ & チップス店 / フィッシュアンドチップス,フィッシュ & チップス,fisshuchippusutenfisshuandochippusu
52e81612bcbc57f1066b7a09,フォンデュ料理店,フォンデュ,fondhuryouriten
4bf58dd8d48988d120951735,フードコート,フードコート,fudokoto
56aa371be4b08b9a8d57350b,屋台,屋台,yatai
4bf58dd8d48988d1cb941735,フードトラック,フードトラック,fudotorakku
4bf58dd8d48988d10c941735,フランス料理店,フランス料理,furansuryouriten
57558b36e4b065ecebd306b6,アルザス料理レストラン,アルザス料理,aruzasuryouriresutoran
57558b36e4b065ecebd306b8,オーヴェルニュ料理レストラン,オーヴェルニュ料理,overunyuryouriresutoran
57558b36e4b065ecebd306bc,バスク料理レストラン,バスク料理,basukuryouriresutoran
57558b36e4b065ecebd306b0,ブラッスリー,ブラッスリー,burassuri
57558b36e4b065ecebd306c5,ブルトン料理レストラン,ブルトン料理,burutonryouriresutoran
57558b36e4b065ecebd306c0,ブルゴーニュ料理レストラン,ブルゴーニュ料理,burugonyuryouriresutoran
57558b36e4b065ecebd306cb,カタロニア料理レストラン,カタロニア料理,kataroniaryouriresutoran
57558b36e4b065ecebd306ce,シュティ料理レストラン,シュティ料理,shuthiryouriresutoran
57558b36e4b065ecebd306d1,コルシカ料理レストラン,コルシカ料理,korushikaryouriresutoran
57558b36e4b065ecebd306b4,エスタミネ,エスタミネ,esutamine
57558b36e4b065ecebd306b2,居酒屋 / 大衆酒場,居酒屋,izakayataishusakaba
57558b35e4b065ecebd306ad,リヨン料理店 / ブション料理,ブション料理,riyonryouritenbushon
57558b36e4b065ecebd306d4,ノルマン料理レストラン,ノルマン料理,norumanryouriresutoran
57558b36e4b065ecebd306d7,プロバンス料理レストラン,プロバンス料理,purobansuryouriresutoran
57558b36e4b065ecebd306da,サボイ料理レストラン,サボイ料理,saboiryouriresutoran
57558b36e4b065ecebd306ba,フランス南西部料理レストラン,フランス南西部料理,furansunanseiburyouriresutoran
4d4ae6fc7a7b7dea34424761,フライドチキン店,フライドチキン,furaidochikinten
55d25775498e9f6a0816a37a,フライドポテト,フライドポテト,furaidopoteto
4bf58dd8d48988d155941735,ガストロパブ,ガストロパブ,gasutoropabu
4bf58dd8d48988d10d941735,ドイツ料理店,ドイツ料理,doitsuryouriten
